oras,denumire,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Sibiu,Casa Hans Wal,Other,3.9,1366,Mediu,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Hecht,Architecture,3.9,1592,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Former ursuline convent in Sibiu,Religion,5.0,1706,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Palatul Filek,Other,3.5,725,Mic,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Haller,Other,3.9,811,Mic,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Church of St. Ursula,Religion,4.5,2545,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Casa Azului (1500),Architecture,4.0,485,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Barbers Tower Ruin,Fortifications,4.5,227,Mic,Cald,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Sibiu,Casă Memorială,Historic,4.4,1308,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Former Palace of Corps Commandment,Other,4.0,2266,Mediu,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Franciscan convent church,Religion,4.8,2388,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Casa Retuch (1935),Architecture,4.9,1757,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Vechiul zid de apărare al orașului,Fortifications,4.8,1013,Mediu,Rece,City Break,1,"['fortificație', 'castel', 'cetate']"
Sibiu,Cazarma Kempel - Arsenalul Vechi,Architecture,4.6,1418,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,"""Mihai Eminescu House"" Museum of Icons and Church Objects",Cultural,4.7,432,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Piața Friedrich von Schiller,Other,3.7,1690,Mic,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Targu Mures,Lupoaica,Historic,3.6,1818,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Prefecture Tower,Architecture,4.4,2191,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Biserica Buna Vestire,Religion,4.2,2204,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Mures County Museum. Art Museum,Cultural,3.6,961,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Palatul Culturii,Cultural,3.8,1516,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Ismeretlen katona,Historic,4.6,866,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Arta,Cultural,3.6,2716,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Troița Eroilor Martiri,Historic,4.8,1151,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Nicolae Bălcescu,Cultural,4.5,840,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bethlen Gábor,Historic,4.8,550,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Teatrul de vară,Cultural,4.0,1119,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Cinema 7D,Cultural,5.0,2890,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Teatrul Ariel,Cultural,4.8,2987,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Ariel Theater for Children and Youths,Puppetries,4.3,1812,Mic,Oricând,Circuit,5,"['locație', 'descoperire', 'activități diverse']"
Targu Mures,Sinagoga Mare,Religion,3.9,2454,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Teatrul Studio,Cultural,5.0,2401,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Status Quo Synagogue,Religion,3.5,347,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sf. Antonie de Padova,Religion,4.1,1267,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"Saint Antony of Padua Church, Târgu Mureș",Religion,4.1,2019,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Natural History Museum of Târgu Mureș,Cultural,4.2,170,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bartók Béla,Historic,4.4,61,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Aurel Filimon,Historic,4.6,1570,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Butchers' Guildhouse in Târgu Mureș,Historic architecture,5.0,1424,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Bányai house,Historic architecture,3.6,316,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,"Biserica Adventistă de Ziua a Șaptea Târgu Mureș - ""C""",Religion,3.9,529,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"""Nagy Imre"" Art Gallery",Cultural,4.2,1664,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bootmakers' Guildhouse in Târgu Mureș,Historic architecture,4.9,2877,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Mures County Museum. Ethnography and Folk Art Department,Cultural,4.4,1636,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Tolnai house,Historic architecture,4.9,2131,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Józef Bem statue,Historic,4.7,490,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Liceul Teoretic Bolyai Farkas,Architecture,3.9,1336,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,National Theatre of  Târgu Mureș,Cultural,4.7,595,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Avram Iancu,Historic,4.0,2571,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Szent Miklós-templom,Religion,4.0,1603,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Bolyai Farkas street,Urban environment,4.1,698,Mic,Oricând,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Targu Mures,Court of Appeal in Târgu Mureș,Historic architecture,5.0,2379,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Old Prefecture of Târgu Mureș,Historic architecture,4.6,2148,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Palatul Apollo,Palaces,3.6,580,Mic,Rece,City Break,1,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Targu Mures,Bolyai street Unitarian church in Târgu Mureș,Religion,4.7,1529,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petőfi Sándor,Cultural,3.5,1666,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Lajos Kossuth statue,Historic,4.2,73,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Bolyai Museum,Cultural,4.1,59,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,"Ascension of the Lord Cathedral, Târgu Mureș",Religion,4.1,2660,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Teleki Library,Museums,4.5,2029,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Targu Mures,"Saint John the Baptist Church, Târgu Mureș",Religion,4.9,2371,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petőfi-emlékoszlop,Historic,4.5,212,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,"Köpeczi house, Târgu Mureș",Historic architecture,4.9,2721,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Pseudosphaera,Historic,4.0,2200,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,"Biserica Adventistă de Ziua a Șaptea Târgu Mureș - ""A""",Religion,3.8,2589,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Görög house,Historic architecture,4.9,1354,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Biserica Penticostală Betel,Religion,3.6,1204,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sfânta Tereza,Religion,4.9,612,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"Teleki House, Târgu Mureș",Historic architecture,4.2,2762,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,"Statue of György Bernády, Târgu Mureș",Historic,3.7,2367,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,György Bernády,Historic,4.9,2556,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Biserica Unitariană Mihail (fostă reformată),Religion,3.5,2891,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"High School of Arts, Târgu Mureș",Architecture,3.7,1553,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Studio 2.1,Cultural,4.9,1849,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Sinagoga Mică,Religion,4.6,1599,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Mihai Viteazul,Historic,4.2,2163,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Small Reformed Church in Târgu Mureș,Religion,3.7,209,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Călărașilor street in Târgu Mureș,Cultural,3.6,154,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Borsos Tamás,Historic,4.4,2032,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Biserica din cetate,Religion,4.2,2266,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Vályi Gyula,Cultural,4.3,2473,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Petry,Cultural,4.7,2755,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Castle of Târgu Mureș,Fortifications,5.0,201,Mic,Oricând,Circuit,5,"['fortificație', 'castel', 'cetate']"
Targu Mures,II. Rákóczi Ferenc,Cultural,4.7,986,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Revoluției street,Cultural,5.0,1592,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Alexandru Papiu Ilarian,Urban environment,5.0,836,Mediu,Oricând,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Targu Mures,Alexandru Papiu Ilarian college,Architecture,3.7,768,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Reformed cemetery chapel in Târgu Mureș,Religion,4.4,1300,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petru Maior,Cultural,4.1,2674,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Mures County Museum,Cultural,3.7,2967,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Cimitirul reformat,Cemeteries,4.4,714,Mic,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,Biserica Sfântul Mihail,Religion,3.9,2085,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Bürger house,Historic architecture,4.3,2905,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Súrlott Grádics,Historic architecture,4.6,646,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Sándor Kőrösi Csoma statue,Historic,4.0,768,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Makariás Walles house,Historic architecture,4.9,2394,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Biserica Penticostală Betania,Religion,4.8,1512,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Nepomuki Szent János-kápolna,Religion,4.8,2385,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul romano-catolic,Cemeteries,3.6,157,Mic,Oricând,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,Saint Emeric Church,Religion,4.4,1676,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Franciscană Sf. Emeric,Religion,4.0,2845,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Franciscană Sf. Emeric,Religion,4.2,240,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Harvest Mures Church,Religion,4.9,1351,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Greek Catholic Church in Târgu Mureș,Religion,3.6,189,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Ion Vlasiu Art Gallery,Cultural,3.6,1941,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,"Biserica Bob, Sf. Nicolae",Religion,3.5,2912,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul Ortodox,Cemeteries,4.4,1464,Mic,Cald,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,The Wooden Church,Religion,4.6,348,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul evreiesc Ortodox,Cemeteries,3.9,2692,Mic,Cald,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,"Biserica Sf. Trei Ierarhi, Târgu Mureș X",Religion,4.6,508,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sfinții Trei Ierarh,Religion,4.9,755,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Ionel Pleșia,Architecture,4.6,2157,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Puiu Pleșia,Architecture,4.8,2680,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Eugeniu Carada,Historic,4.5,989,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Biserica Sfântul Gheorghe Vechi,Religion,3.5,1886,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Poenaru,Architecture,4.8,2211,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Studenților,Cultural,4.1,73,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Museum Collection of the Orthodox Metropolitan Seat of Oltenia,Cultural,3.6,2473,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Restaurant Fortunescu,Historic,4.1,1664,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa M. Talevici,Architecture,4.4,50,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mihai I,Historic,4.1,2230,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Angelescu,Architecture,4.2,1683,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,"""Marin Sorescu"" National Theatre Museum",Cultural,3.6,261,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Miez - Spațiu de impresie,Cultural,3.9,2903,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Teatrul Național din Craiova,Cultural,4.3,2802,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,William Shakespeare,Cultural,4.3,1096,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Zamfirescu,Architecture,4.7,1033,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Pleșa,Architecture,3.9,217,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Elena Farago Memorial House,Biographical museums,4.5,493,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Craiova,St. Elias Church,Religion,3.8,1841,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Cinematograful Patria,Cultural,3.7,1071,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Dianu,Architecture,4.6,1194,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfinții Arhangheli,Religion,4.6,292,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Statuia lui Alexandru Ioan Cuza,Historic,3.7,2834,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Carianopol,Architecture,4.2,1086,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântul Mare Mucenic Gheorghe,Religion,4.5,2733,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Geblescu,Architecture,3.8,984,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Administrative Palace,Other,3.8,2317,Mic,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Craiova,Casa Pencioiu,Architecture,4.2,278,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Hagi Enuș,Religion,3.7,1454,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Inspire Cinema,Cultural,3.6,2713,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Biserica Sfântul Ioan Botezătorul,Religion,4.3,107,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Cinema Modern,Cultural,4.8,1090,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Borcea,Architecture,4.5,1305,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Fântâna Muzicală,Fountains,4.8,2416,Mediu,Cald,City Break,1,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Craiova,Art Museum,Cultural,4.7,2746,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Galeria Arta,Cultural,3.5,780,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Năiculescu,Architecture,4.1,2056,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântul Spiridon,Religion,4.2,2943,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Theodor Aman,Cultural,3.6,2669,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Statuia lui Mihai Viteazul,Historic,4.9,2455,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Barbu Dragu,Architecture,4.2,498,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Evanghelică Luterană,Religion,3.6,1430,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Pascu,Architecture,3.8,1790,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mirică house in Craiova,Architecture,4.3,2204,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Museum of Oltenia,Museums,4.1,2218,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Craiova,Casa Universitarilor,Architecture,3.9,2771,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Museum of Oltenia. Natural Sciences Department,Cultural,4.0,2020,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,"National Bank of Romania, Craiova",Architecture,4.9,2205,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mântuleasa Church in Craiova,Religion,4.5,2026,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Biserica Sfinții Apostoli,Religion,5.0,1142,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Holy Trinity church in Craiova,Religion,4.0,1449,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Templul Coral,Religion,5.0,2948,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Barbu Știrbei,Historic,4.5,890,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Biserica Sfântul Anton,Religion,4.3,1415,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Feraru,Architecture,3.7,2630,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Frații Buzești,Historic,3.9,615,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Carol I,Historic,4.3,443,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Ioan Maiorescu,Historic,4.6,2184,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
