oras,denumire,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Sibiu,Former ursuline convent in Sibiu,Religion,4.7,1858,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Palatul Filek,Other,4.5,592,Mediu,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Haller,Other,5.0,2698,Mic,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Church of St. Ursula,Religion,4.8,2706,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Casa Azului (1500),Architecture,3.6,2806,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Barbers Tower Ruin,Fortifications,5.0,705,Mic,Rece,Circuit,5,"['fortificație', 'castel', 'cetate']"
Sibiu,Casă Memorială,Historic,4.6,2701,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Former Palace of Corps Commandment,Other,4.7,1341,Mic,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Franciscan convent church,Religion,3.6,1100,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Casa Retuch (1935),Architecture,3.6,2901,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Vechiul zid de apărare al orașului,Fortifications,4.0,1554,Mic,Cald,City Break,1,"['fortificație', 'castel', 'cetate']"
Sibiu,Cazarma Kempel - Arsenalul Vechi,Architecture,4.2,2101,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,"""Mihai Eminescu House"" Museum of Icons and Church Objects",Cultural,4.0,1876,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Piața Friedrich von Schiller,Other,4.8,1046,Mediu,Oricând,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Targu Mures,Lupoaica,Historic,4.1,1818,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Prefecture Tower,Architecture,3.6,799,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Biserica Buna Vestire,Religion,3.9,1568,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Mures County Museum. Art Museum,Cultural,4.3,325,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Palatul Culturii,Cultural,4.4,1716,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Ismeretlen katona,Historic,4.7,1184,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Arta,Cultural,3.5,553,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Troița Eroilor Martiri,Historic,4.8,2238,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Nicolae Bălcescu,Cultural,4.0,449,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bethlen Gábor,Historic,4.4,413,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Teatrul de vară,Cultural,4.0,1869,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Cinema 7D,Cultural,3.9,1864,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Teatrul Ariel,Cultural,3.7,1849,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Ariel Theater for Children and Youths,Puppetries,3.8,662,Mic,Oricând,Relaxare,2,"['locație', 'descoperire', 'activități diverse']"
Targu Mures,Sinagoga Mare,Religion,4.5,2378,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Teatrul Studio,Cultural,4.4,2034,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Status Quo Synagogue,Religion,4.6,1534,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sf. Antonie de Padova,Religion,4.9,818,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"Saint Antony of Padua Church, Târgu Mureș",Religion,4.2,1527,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Natural History Museum of Târgu Mureș,Cultural,3.5,2833,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bartók Béla,Historic,4.3,984,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Aurel Filimon,Historic,4.2,2329,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Butchers' Guildhouse in Târgu Mureș,Historic architecture,4.4,1714,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Bányai house,Historic architecture,4.6,1508,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,"Biserica Adventistă de Ziua a Șaptea Târgu Mureș - ""C""",Religion,4.1,2387,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"""Nagy Imre"" Art Gallery",Cultural,4.5,364,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bootmakers' Guildhouse in Târgu Mureș,Historic architecture,3.8,1517,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Mures County Museum. Ethnography and Folk Art Department,Cultural,4.4,1293,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Tolnai house,Historic architecture,4.1,390,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Józef Bem statue,Historic,4.7,118,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Liceul Teoretic Bolyai Farkas,Architecture,4.2,970,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,National Theatre of  Târgu Mureș,Cultural,4.6,747,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Avram Iancu,Historic,3.7,2299,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Szent Miklós-templom,Religion,4.9,283,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Bolyai Farkas street,Urban environment,4.6,2027,Mediu,Oricând,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Targu Mures,Court of Appeal in Târgu Mureș,Historic architecture,4.0,1836,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Old Prefecture of Târgu Mureș,Historic architecture,4.0,1788,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Palatul Apollo,Palaces,4.2,675,Mediu,Oricând,City Break,1,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Targu Mures,Bolyai street Unitarian church in Târgu Mureș,Religion,4.2,1025,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petőfi Sándor,Cultural,4.8,1856,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Lajos Kossuth statue,Historic,3.8,2947,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Bolyai Museum,Cultural,4.8,2492,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,"Ascension of the Lord Cathedral, Târgu Mureș",Religion,3.9,2142,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Teleki Library,Museums,4.5,2097,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Targu Mures,"Saint John the Baptist Church, Târgu Mureș",Religion,4.7,322,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petőfi-emlékoszlop,Historic,3.8,2881,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,"Köpeczi house, Târgu Mureș",Historic architecture,3.8,980,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Pseudosphaera,Historic,3.7,879,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,"Biserica Adventistă de Ziua a Șaptea Târgu Mureș - ""A""",Religion,4.6,2843,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Görög house,Historic architecture,3.5,705,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Biserica Penticostală Betel,Religion,4.5,1555,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sfânta Tereza,Religion,4.7,1066,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"Teleki House, Târgu Mureș",Historic architecture,5.0,238,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,"Statue of György Bernády, Târgu Mureș",Historic,4.4,813,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,György Bernády,Historic,3.8,1003,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Biserica Unitariană Mihail (fostă reformată),Religion,3.9,1048,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"High School of Arts, Târgu Mureș",Architecture,3.7,1693,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Studio 2.1,Cultural,4.6,2135,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Sinagoga Mică,Religion,3.9,1838,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Mihai Viteazul,Historic,4.1,1897,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Small Reformed Church in Târgu Mureș,Religion,5.0,887,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Călărașilor street in Târgu Mureș,Cultural,3.8,1148,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Borsos Tamás,Historic,3.9,272,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Biserica din cetate,Religion,4.2,2764,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Vályi Gyula,Cultural,4.8,2199,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Petry,Cultural,4.1,1467,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Castle of Târgu Mureș,Fortifications,4.5,2336,Mediu,Oricând,City Break,1,"['fortificație', 'castel', 'cetate']"
Targu Mures,II. Rákóczi Ferenc,Cultural,4.6,2346,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Revoluției street,Cultural,4.0,795,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Alexandru Papiu Ilarian,Urban environment,5.0,2410,Mic,Cald,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Targu Mures,Alexandru Papiu Ilarian college,Architecture,3.5,2190,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Reformed cemetery chapel in Târgu Mureș,Religion,4.3,2266,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petru Maior,Cultural,4.5,841,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Mures County Museum,Cultural,4.5,1342,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Cimitirul reformat,Cemeteries,4.1,214,Mediu,Oricând,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,Biserica Sfântul Mihail,Religion,3.8,349,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Bürger house,Historic architecture,3.5,1431,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Súrlott Grádics,Historic architecture,4.4,914,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Sándor Kőrösi Csoma statue,Historic,4.3,1176,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Makariás Walles house,Historic architecture,3.7,1378,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Biserica Penticostală Betania,Religion,4.0,445,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Nepomuki Szent János-kápolna,Religion,4.3,2380,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul romano-catolic,Cemeteries,4.7,2888,Mediu,Oricând,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,Saint Emeric Church,Religion,4.8,71,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Franciscană Sf. Emeric,Religion,4.0,2816,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Franciscană Sf. Emeric,Religion,3.8,117,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Harvest Mures Church,Religion,4.1,2831,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Greek Catholic Church in Târgu Mureș,Religion,4.6,1027,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Ion Vlasiu Art Gallery,Cultural,4.1,628,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,"Biserica Bob, Sf. Nicolae",Religion,4.1,954,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul Ortodox,Cemeteries,4.2,2988,Mic,Cald,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,The Wooden Church,Religion,4.3,2475,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul evreiesc Ortodox,Cemeteries,4.4,1901,Mediu,Rece,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,"Biserica Sf. Trei Ierarhi, Târgu Mureș X",Religion,4.1,2105,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sfinții Trei Ierarh,Religion,4.0,2590,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Ionel Pleșia,Architecture,4.4,122,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Puiu Pleșia,Architecture,3.9,2003,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Eugeniu Carada,Historic,4.0,2646,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Biserica Sfântul Gheorghe Vechi,Religion,4.7,1091,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Poenaru,Architecture,3.9,1339,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Studenților,Cultural,4.3,1915,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Museum Collection of the Orthodox Metropolitan Seat of Oltenia,Cultural,4.1,1624,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Restaurant Fortunescu,Historic,3.9,1251,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa M. Talevici,Architecture,4.5,1782,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mihai I,Historic,3.9,2179,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Angelescu,Architecture,4.4,1492,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,"""Marin Sorescu"" National Theatre Museum",Cultural,4.5,2751,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Miez - Spațiu de impresie,Cultural,3.8,1499,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Teatrul Național din Craiova,Cultural,3.6,418,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,William Shakespeare,Cultural,4.7,2588,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Zamfirescu,Architecture,4.7,730,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Pleșa,Architecture,4.3,572,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Elena Farago Memorial House,Biographical museums,4.4,122,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Craiova,St. Elias Church,Religion,3.9,1280,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Cinematograful Patria,Cultural,3.6,2958,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Dianu,Architecture,4.0,1998,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfinții Arhangheli,Religion,4.7,1826,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Statuia lui Alexandru Ioan Cuza,Historic,4.6,2344,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Carianopol,Architecture,4.1,255,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântul Mare Mucenic Gheorghe,Religion,4.9,605,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Geblescu,Architecture,4.8,2665,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Administrative Palace,Other,4.1,2934,Mic,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Craiova,Casa Pencioiu,Architecture,4.7,2654,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Hagi Enuș,Religion,4.0,1570,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Inspire Cinema,Cultural,4.3,1855,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Biserica Sfântul Ioan Botezătorul,Religion,3.6,2439,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Cinema Modern,Cultural,3.6,2429,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Borcea,Architecture,4.5,438,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Fântâna Muzicală,Fountains,4.4,1654,Mediu,Rece,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Craiova,Art Museum,Cultural,4.2,1290,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Galeria Arta,Cultural,3.5,517,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Năiculescu,Architecture,4.3,496,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântul Spiridon,Religion,4.6,1950,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Theodor Aman,Cultural,4.9,1929,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Statuia lui Mihai Viteazul,Historic,3.9,498,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Barbu Dragu,Architecture,3.5,737,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Evanghelică Luterană,Religion,4.0,1869,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Pascu,Architecture,4.2,942,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mirică house in Craiova,Architecture,3.7,1100,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Museum of Oltenia,Museums,4.4,2275,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Craiova,Casa Universitarilor,Architecture,4.1,79,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Museum of Oltenia. Natural Sciences Department,Cultural,4.8,2201,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,"National Bank of Romania, Craiova",Architecture,4.9,628,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mântuleasa Church in Craiova,Religion,4.2,671,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Biserica Sfinții Apostoli,Religion,4.5,1516,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Holy Trinity church in Craiova,Religion,4.1,2619,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Templul Coral,Religion,3.5,1409,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Barbu Știrbei,Historic,3.6,1794,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Biserica Sfântul Anton,Religion,4.5,221,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Feraru,Architecture,4.6,1416,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Frații Buzești,Historic,4.6,375,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Carol I,Historic,3.8,514,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Ioan Maiorescu,Historic,4.1,455,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,"Museum of Oltenia. ""Bania House"" Ethnographic Department",Cultural,4.5,1642,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Traian Nicolescu,Architecture,3.7,250,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Băniei,Architecture,4.0,743,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
