oras,denumire,latitudine,longitudine,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Cluj-Napoca,Elek Sigmond,46.76577377319336,23.59191131591797,Cemeteries,4.8,410,Mic,Rece,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Cluj Orthodox Metropolitan Museum Collection,46.77204132080078,23.597238540649414,Cultural,4.0,2402,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Cluj-Napoca,Transfiguration Cathedral,46.769344329833984,23.592588424682617,Religion,4.0,944,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Cluj-Napoca,Liviu Rusu,46.7611198425293,23.60235023498535,Historic,4.4,1890,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,John Kriza,46.762451171875,23.594223022460938,Cemeteries,4.5,545,Mediu,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Báthory István High School in Cluj-Napoca,46.76696014404297,23.591564178466797,Architecture,4.2,2429,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Cluj-Napoca,Casa Boemă,46.7711296081543,23.594608306884766,Architecture,4.3,2641,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Cluj-Napoca,Dormition of the Theotokos Orthodox Cathedral,46.77189254760742,23.596311569213867,Religion,4.6,578,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Cluj-Napoca,Muzeul Mitropoliei Clujului,46.771976470947266,23.59644889831543,Cultural,4.8,1029,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Cluj-Napoca,Cardinal Iuliu Hossu,46.7697639465332,23.59269905090332,Historic,4.4,1517,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,Mănăstirea minoriților,46.76942825317383,23.592329025268555,Religion,4.9,55,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Cluj-Napoca,"Mineralogical Museum of ""Babes-Bolyai"" University",46.767555236816406,23.591346740722656,Cultural,4.1,1212,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Cluj-Napoca,Károly Kós,46.76421356201172,23.592012405395508,Cemeteries,4.4,1503,Mediu,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Lutheran Cemetery,46.76476287841797,23.591556549072266,Cemeteries,4.2,314,Mic,Cald,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Capitoline Wolf,46.769710540771484,23.592288970947266,Historic,3.7,642,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,Glorie Ostașului Român,46.77231979370117,23.59609603881836,Historic,4.8,527,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,Central Cemetery,46.762332916259766,23.593400955200195,Cemeteries,3.8,2230,Mediu,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Artexpert Gallery,46.77056884765625,23.592639923095703,Cultural,3.9,592,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Cluj-Napoca,Reformed College in Cluj-Napoca,46.76641845703125,23.59067726135254,Historic architecture,3.8,350,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Cluj-Napoca,Casa Kendeffy din Cluj-Napoca,46.769187927246094,23.591402053833008,Historic architecture,3.7,2063,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Cluj-Napoca,George Bánffy,46.76261901855469,23.592702865600586,Cemeteries,4.7,1973,Mediu,Oricând,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Sándor Bölöni Farkas,46.76180648803711,23.593772888183594,Cemeteries,3.8,2167,Mediu,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Piarist Church,46.76784896850586,23.590621948242188,Religion,3.5,184,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Cluj-Napoca,Unic Art Gallery,46.77056121826172,23.592329025268555,Cultural,4.8,1964,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Cluj-Napoca,Jesuit Academy of Cluj,46.767704010009766,23.59052276611328,Historic architecture,4.6,134,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Cluj-Napoca,Bethlen crypt,46.762081146240234,23.593095779418945,Cemeteries,4.2,1420,Mediu,Oricând,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Zina,46.763370513916016,23.608341217041016,Cultural,3.7,1594,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Cluj-Napoca,Monument to the signers of the Memorandum,46.76932907104492,23.591176986694336,Historic,4.9,2010,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,Cinema Arta,46.768089294433594,23.59027862548828,Cultural,4.2,1645,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Cluj-Napoca,Imre Mikó,46.761802673339844,23.593042373657227,Cemeteries,4.0,1814,Mediu,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Jósika crypt,46.7631950378418,23.591405868530273,Cemeteries,4.5,2854,Mediu,Rece,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Cinematograful Arte,46.76800537109375,23.5902042388916,Cinemas,4.3,1445,Mic,Cald,Relaxare,2,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Cluj-Napoca,Béldi crypt,46.76285171508789,23.591636657714844,Cemeteries,4.5,2620,Mic,Oricând,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Cluj-Napoca,Capela Sf Ieremia,46.770511627197266,23.591522216796875,Religion,3.7,2910,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Cluj-Napoca,Alexandru Ioan Cuza,46.772705078125,23.594892501831055,Historic,5.0,2301,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,Biserica Creștină Penticostală,46.7696533203125,23.609437942504883,Religion,4.5,2742,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Cluj-Napoca,"Sebestyén Palace, Cluj-Napoca",46.768672943115234,23.590011596679688,Historic architecture,4.4,269,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Cluj-Napoca,Vestigii Romane,46.7691650390625,23.59009552001953,Historic,4.5,124,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,Institutul Teologic Protestant,46.7730827331543,23.595046997070312,Religion,3.6,1449,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Cluj-Napoca,Ruine Vechi,46.769290924072266,23.59002113342285,Architecture,3.7,639,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Cluj-Napoca,Cluj-Napoca Bánffy Palace,46.77061462402344,23.590986251831055,Cultural,3.8,1391,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Cluj-Napoca,House of Religious Freedom,46.77145004272461,23.591869354248047,Historic architecture,4.5,1013,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Cluj-Napoca,John Sigismund Unitarian Academy,46.77202606201172,23.59261131286621,Architecture,4.4,2689,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Cluj-Napoca,"Reformed Church of the Lower Town, Cluj-Napoca",46.77383804321289,23.597475051879883,Religion,3.8,1449,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Cluj-Napoca,Palatele Status-ului romano-catolic,46.770118713378906,23.590421676635742,Historic architecture,4.2,1284,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Cluj-Napoca,Stâlpi Împușcați,46.768760681152344,23.5895938873291,Historic,5.0,1830,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,David Ferenc (1520?-1579),46.77184295654297,23.592073440551758,Historic,3.5,359,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,Statue of Matthias Corvinus,46.76953887939453,23.58984375,Historic,4.2,1591,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Cluj-Napoca,Statuie Matei Corvin,46.76954650878906,23.589841842651367,Historic,4.2,951,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,Biciclete,45.753849029541016,21.226224899291992,Cultural,3.8,1426,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,"Romanian National Opera, Timișoara",45.75410079956055,21.225942611694336,Cultural,4.0,1832,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Palace of Culture in Timisoara,45.75429916381836,21.22599983215332,Theatres and entertainments,4.2,1906,Mic,Rece,City Break,1,"['teatru', 'spectacol', 'muzică', 'dans', 'entertainment', 'divertisment']"
Timisoara,German State Theatre in Timișoara,45.754390716552734,21.22606086730957,Cultural,4.5,2435,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Teatrul German de Stat,45.75437927246094,21.226381301879883,Cultural,3.8,2149,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Teatrul Maghiar de Stat Csiky Gergely,45.75442123413086,21.22640037536621,Cultural,3.7,996,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Fântâna cu pești,45.75282287597656,21.22528076171875,Fountains,4.5,1152,Mic,Cald,Relaxare,2,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Timisoara,Hunyadi Castle,45.7530517578125,21.227054595947266,Fortifications,4.9,1442,Mediu,Rece,City Break,1,"['fortificație', 'castel', 'cetate']"
Timisoara,Museum of Banat,45.7530632019043,21.227075576782227,Cultural,4.4,2427,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,"Banat Museum, Natural Sciences Department",45.75310516357422,21.227317810058594,Cultural,4.0,2130,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Cinema Studio,45.7524299621582,21.226041793823242,Cultural,3.6,2155,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Lupoaica,45.75246810913086,21.225101470947266,Cultural,4.4,2273,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Capitoline Wolf in Timișoara,45.75244140625,21.225099563598633,Historic,4.0,229,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,"Dauerbach Palace, Timișoara",45.752532958984375,21.224788665771484,Palaces,4.1,713,Mic,Oricând,Circuit,5,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Timisoara,"Interwar urban ensemble ""Corso"" in Timişoara",45.75239944458008,21.225099563598633,Historic architecture,3.8,2112,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,Martirii,45.7526741027832,21.227170944213867,Historic,4.3,1389,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,"House with Atlantes, Timișoara",45.75510025024414,21.226600646972656,Historic architecture,4.8,2992,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,Fabric,45.75374984741211,21.227989196777344,Historic,3.6,2170,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,Regele Ferdinand I,45.7521858215332,21.224620819091797,Cultural,4.9,1674,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Regina Maria a României,45.752010345458984,21.225278854370117,Cultural,4.7,1307,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Comenduirea Garnizoanei,45.755008697509766,21.227418899536133,Cultural,3.5,877,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Muzeul Militar din Timișoara,45.75510025024414,21.2273006439209,Museums,4.6,2933,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Timisoara,Decebalus per Scorilo,45.75542449951172,21.226659774780273,Cultural,4.4,2805,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,"Urban ensemble VII, Timișoara",45.75400161743164,21.222999572753906,Historic architecture,4.9,2497,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,Saint Catherine of Alexandria Church in Timișoara,45.75410461425781,21.22842025756836,Religion,4.2,1412,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Timisoara,Helios,45.751922607421875,21.22443199157715,Cultural,4.5,1608,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Emanoil Ungureanu,45.7528076171875,21.228281021118164,Historic,3.8,962,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,Military Traditions Hall,45.75566864013672,21.226598739624023,Cultural,3.9,2080,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Biserica Mizercordienilor,45.75572967529297,21.224721908569336,Religion,4.3,457,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Timisoara,Military Casino of Timișoara,45.75580596923828,21.226444244384766,Historic architecture,5.0,962,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,"Urban Ensemble II, Timișoara",45.752201080322266,21.22800064086914,Historic architecture,5.0,162,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,Spitalul Mizericordienilor din Timișoara,45.75579833984375,21.224599838256836,Historic architecture,3.9,2183,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,Virgin Mary & St John of Nepomuk Monument in Timișoara,45.7557487487793,21.227190017700195,Historic architecture,3.9,620,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,"St. Mary and St. John of Nepomuk Monument, Timişoara",45.755802154541016,21.227224349975586,Historic,3.8,2420,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,Monumentul Revoluției,45.751502990722656,21.224628448486328,Historic,4.4,2374,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,Colegiul Tehnic Emanoil Ungureanu,45.75212478637695,21.228221893310547,Architecture,4.3,1662,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Timisoara,Biserica Înălțarea Sfintei Cruci,45.752296447753906,21.22294807434082,Religion,3.7,2399,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Timisoara,Cinema Timiș,45.75133514404297,21.225181579589844,Cultural,4.8,1372,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,"Piarist High School, Timişoara",45.7523307800293,21.222848892211914,Religion,5.0,171,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Timisoara,Old City Hall of Timișoara,45.756099700927734,21.227399826049805,Historic architecture,4.9,2400,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,Sinagoga din Cetate,45.7564697265625,21.22613525390625,Religion,3.7,2814,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Timisoara,Claustrul mănăstirii Franciscanilor din Timișoara,45.75640106201172,21.226900100708008,Historic architecture,4.4,154,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,"Piarist High School, Timișoara",45.75288009643555,21.22183609008789,Historic architecture,4.6,2148,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,Statuia Sf. Gheorghe,45.75571823120117,21.228872299194336,Cultural,4.4,2609,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Moschee turcească,45.75578689575195,21.228919982910156,Historic,4.1,85,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,Sailer,45.753143310546875,21.221420288085938,Historic,3.6,246,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Timisoara,Mihai Eminescu,45.75064468383789,21.225698471069336,Cultural,4.0,253,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Bastion,45.75651550292969,21.223865509033203,Architecture,3.6,1477,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Timisoara,Nedelkovich House in Timișoara,45.756500244140625,21.227699279785156,Historic architecture,3.8,1605,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Timisoara,Sever Bocu,45.751243591308594,21.222970962524414,Cultural,4.8,1621,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Timisoara,Stan Vidrighin,45.75127029418945,21.222911834716797,Cultural,4.1,1961,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
